version https://git-lfs.github.com/spec/v1
oid sha256:14986ca116ce74fea2e946608cc16c7fefeae62d81293a81879ed9329c59f998
size 4707352
9,0.0,0.0,-0.12224448897795591,-0.10821643286573146,-0.1683366733466934,-0.25851703406813625,-0.07014028056112225,-0.3807615230460922,0.04408817635270541,-0.4408817635270541,-0.1342685370741483,-0.503006012024048,-0.18036072144288579,-0.7014028056112225,-0.20440881763527055,-0.8256513026052105,-0.21442885771543085,-0.9298597194388778,-0.006012024048096192,-0.5210420841683366,0.014028056112224449,-0.7394789579158316,0.02404809619238477,-0.8777555110220441,0.04609218436873747,-1.0,0.09619238476953908,-0.47695390781563124,0.1402805611222445,-0.6372745490981964,0.10020040080160321,-0.5390781563126252,0.06613226452905811,-0.44288577154308617,0.18837675350701402,-0.39879759519038077,0.24849699398797595,-0.5410821643286573,0.23847695390781562,-0.5350701402805611,0.2124248496993988,-0.501002004008016
9,0.0,0.0,-0.122,-0.112,-0.168,-0.26,-0.072,-0.382,0.042,-0.442,-0.136,-0.502,-0.184,-0.702,-0.206,-0.824,-0.218,-0.93,-0.008,-0.52,0.012,-0.74,0.024,-0.878,0.044,-1.0,0.094,-0.478,0.134,-0.636,0.096,-0.544,0.066,-0.45,0.186,-0.4,0.244,-0.538,0.238,-0.54,0.218,-0.512
9,0.0,0.0,-0.12424849699398798,-0.10821643286573146,-0.17234468937875752,-0.25851703406813625,-0.07414829659318638,-0.3787575150300601,0.04008016032064128,-0.43887775551102204,-0.13627254509018036,-0.503006012024048,-0.18236472945891782,-0.7014028056112225,-0.20641282565130262,-0.8236472945891784,-0.218436873747495,-0.9278557114228457,-0.01002004008016032,-0.5190380761523046,0.014028056112224449,-0.7394789579158316,0.02404809619238477,-0.8777555110220441,0.04408817635270541,-1.0,0.09418837675350701,-0.4749498997995992,0.13627254509018036,-0.6352705410821643,0.09418837675350701,-0.5370741482965932,0.05811623246492986,-0.4408817635270541,0.18637274549098196,-0.3967935871743487,0.24448897795591182,-0.5370741482965932,0.23446893787575152,-0.5350701402805611,0.21442885771543085,-0.5070140280561122
9,0.0,0.0,-0.12248995983935743,-0.10642570281124498,-0.17269076305220885,-0.25903614457831325,-0.07429718875502007,-0.37751004016064255,0.04216867469879518,-0.43775100401606426,-0.13453815261044177,-0.5040160642570282,-0.1827309236947791,-0.7028112449799196,-0.20682730923694778,-0.8232931726907631,-0.21686746987951808,-0.927710843373494,-0.008032128514056224,-0.5180722891566265,0.014056224899598393,-0.7389558232931727,0.024096385542168676,-0.8755020080321285,0.04417670682730924,-1.0,0.09437751004016064,-0.4738955823293173,0.13654618473895583,-0.6345381526104418,0.09236947791164658,-0.536144578313253,0.05622489959839357,-0.4397590361445783,0.18674698795180722,-0.39558232931726905,0.2429718875502008,-0.536144578313253,0.23293172690763053,-0.5341365461847389,0.21084337349397592,-0.5040160642570282
9,0.0,0.0,-0.12449799196787148,-0.10843373493975904,-0.17269076305220885,-0.25903614457831325,-0.07429718875502007,-0.3815261044176707,0.040160642570281124,-0.44176706827309237,-0.13654618473895583,-0.5040160642570282,-0.18473895582329317,-0.7028112449799196,-0.20883534136546184,-0.8232931726907631,-0.21887550200803213,-0.927710843373494,-0.008032128514056224,-0.5180722891566265,0.012048192771084338,-0.7409638554216867,0.02208835341365462,-0.8775100401606426,0.04216867469879518,-1.0,0.09437751004016064,-0.4759036144578313,0.13453815261044177,-0.6345381526104418,0.08634538152610442,-0.536144578313253,0.050200803212851405,-0.4397590361445783,0.18674698795180722,-0.39558232931726905,0.2429718875502008,-0.5381526104417671,0.22690763052208834,-0.5341365461847389,0.20080321285140562,-0.5020080321285141
9,0.0,0.0,-0.12424849699398798,-0.11022044088176353,-0.17234468937875752,-0.2605210420841683,-0.07615230460921844,-0.38276553106212424,0.04008016032064128,-0.4408817635270541,-0.13627254509018036,-0.5050100200400801,-0.18236472945891782,-0.7034068136272545,-0.20641282565130262,-0.8256513026052105,-0.21643286573146292,-0.9298597194388778,-0.008016032064128256,-0.5190380761523046,0.012024048096192385,-0.7414829659318637,0.022044088176352707,-0.8777555110220441,0.04208416833667335,-1.0,0.09418837675350701,-0.4749498997995992,0.1342685370741483,-0.6352705410821643,0.08617234468937876,-0.5350701402805611,0.04809619238476954,-0.43887775551102204,0.18637274549098196,-0.3967935871743487,0.24248496993987975,-0.5390781563126252,0.22645290581162325,-0.5370741482965932,0.20240480961923848,-0.5050100200400801
9,0.0,0.0,-0.12424849699398798,-0.11022044088176353,-0.17234468937875752,-0.2605210420841683,-0.07615230460921844,-0.3807615230460922,0.03807615230460922,-0.43887775551102204,-0.13627254509018036,-0.503006012024048,-0.1843687374749499,-0.7014028056112225,-0.20841683366733466,-0.8236472945891784,-0.21643286573146292,-0.9278557114228457,-0.01002004008016032,-0.5190380761523046,0.012024048096192385,-0.7394789579158316,0.022044088176352707,-0.8777555110220441,0.04408817635270541,-1.0,0.09418837675350701,-0.4749498997995992,0.1342685370741483,-0.6332665330661322,0.08617234468937876,-0.5350701402805611,0.050100200400801605,-0.43687374749499,0.18637274549098196,-0.39478957915831664,0.24248496993987975,-0.5370741482965932,0.22645290581162325,-0.533066132264529,0.20040080160320642,-0.501002004008016
9,0.0,0.0,-0.122,-0.11,-0.17,-0.26,-0.074,-0.38,0.04,-0.442,-0.134,-0.504,-0.182,-0.702,-0.206,-0.824,-0.216,-0.928,-0.008,-0.518,0.016,-0.74,0.024,-0.878,0.046,-1.0,0.096,-0.474,0.136,-0.634,0.086,-0.534,0.048,-0.438,0.188,-0.396,0.244,-0.538,0.226,-0.532,0.198,-0.498
9,0.0,0.0,-0.12224448897795591,-0.11022044088176353,-0.1683366733466934,-0.2605210420841683,-0.07214428857715431,-0.3807615230460922,0.04208416833667335,-0.43887775551102204,-0.1342685370741483,-0.5050100200400801,-0.18236472945891782,-0.7034068136272545,-0.20641282565130262,-0.8256513026052105,-0.21643286573146292,-0.9298597194388778,-0.008016032064128256,-0.5210420841683366,0.014028056112224449,-0.7414829659318637,0.02404809619238477,-0.8777555110220441,0.04609218436873747,-1.0,0.09619238476953908,-0.47695390781563124,0.13627254509018036,-0.6352705410821643,0.09018036072144289,-0.5350701402805611,0.05410821643286573,-0.43687374749499,0.18837675350701402,-0.3967935871743487,0.24448897795591182,-0.5390781563126252,0.23246492985971945,-0.5350701402805611,0.20641282565130262,-0.503006012024048
9,0.0,0.0,-0.12224448897795591,-0.11022044088176353,-0.1683366733466934,-0.2605210420841683,-0.07214428857715431,-0.3807615230460922,0.04208416833667335,-0.43887775551102204,-0.13627254509018036,-0.5050100200400801,-0.1843687374749499,-0.7034068136272545,-0.20841683366733466,-0.8256513026052105,-0.218436873747495,-0.9298597194388778,-0.008016032064128256,-0.5190380761523046,0.014028056112224449,-0.7414829659318637,0.022044088176352707,-0.8777555110220441,0.04408817635270541,-1.0,0.09619238476953908,-0.4749498997995992,0.13627254509018036,-0.6352705410821643,0.08817635270541083,-0.5370741482965932,0.052104208416833664,-0.43887775551102204,0.18837675350701402,-0.3967935871743487,0.24649298597194388,-0.5390781563126252,0.22845691382765532,-0.5350701402805611,0.20040080160320642,-0.49899799599198397
